# ,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New
5756,151056459,1,5000000,33,19,6,0.18302487497400544,5,0,0,0,0,3,5,0
5757,139011370,2,5000000,43,28,6,0.25698377925707844,20,0,1,0,0,4,4,0
5758,150798545,1,5000000,36,18,8,0.21659195310687018,10,0,1,0,0,1,5,0
5759,150391255,1,5050000,39,19,10,0.242081972178949,15,0,0,0,0,1,17,0
5760,149248377,1,5099000,30,16,6,0.14386055464181097,5,1,0,0,0,1,5,0
5761,150890487,1,5100000,33,20,6,0.14795274298656882,NaN,NaN,0,0,0,1,5,0
5762,150072457,1,5100000,28,16,5,0.1666855637823833,10,0,1,0,0,5,5,0
5763,151105162,1,5125410,46,24,10,0.23110142214761314,10,0,0,0,0,4,25,1
5764,149414709,1,5150000,33,20,7,0.18661178000289663,NaN,NaN,0,0,0,9,9,0
5765,147002584,1,5185440,46,24,10,0.23110142214761314,10,0,0,0,0,2,25,1
5766,151036689,1,5190000,33,20,6,0.1995079296776187,24,1,0,0,0,2,5,0
5767,146998240,1,5191830,46,24,10,0.23110142214761314,10,0,0,0,0,6,25,1
5768,150198957,3,8128578,76,44,9,0.2564015921523305,NaN,NaN,0,0,0,10,17,1
5769,150853816,2,8300000,45,33,6,0.09820312850031841,5,0,0,0,0,5,9,0
5770,149715569,3,260866800,285,180,32,0.12752556271528534,NaN,NaN,1,0,0,4,5,0
5771,149477899,1,5200000,32,19,6,0.1747755421048666,15,1,0,0,0,4,5,0
5772,150110110,2,5200000,45,30,6,0.23899168347214433,15,0,0,0,0,5,12,0
5773,149981876,1,5200000,34,18,7,0.23135258525603447,NaN,NaN,0,0,0,3,9,0
5774,150966696,2,5250565,54,30,9,0.23938727736128357,10,0,0,0,0,10,21,1
5775,151098276,1,5254600,47,24,10,0.23110142214761314,10,0,0,0,0,8,25,1
5776,150130229,1,5300000,55,42,12,0.20546476745917025,28,1,1,0,0,1,5,0
5777,149941386,1,5300000,35,19,10,0.2394709335561379,7,1,0,0,0,11,16,0
5778,150923673,2,5323500,54,NaN,NaN,0.23938727736128357,5,0,0,0,0,12,25,1
5779,151064241,2,5334225,54,NaN,NaN,0.23938727736128357,5,0,0,0,0,16,25,1
5780,148508929,1,5362000,28,NaN,NaN,0.17629942992661796,NaN,NaN,0,0,0,6,24,1
5781,151145106,1,5400000,33,19,7,0.18555937312313311,10,0,0,0,0,6,9,0
5782,150828375,1,5400000,36,16,10,0.243346458475668,5,0,0,0,0,6,16,0
5783,138152417,2,5400000,48,30,6,0.21389588122553768,20,0,0,0,0,7,10,0
5784,150955579,1,5400000,35,20,10,0.23460765338080983,NaN,NaN,0,0,0,9,12,0
5785,150507770,1,5436480,22,10,5,0.20773563399582778,5,1,0,0,0,13,25,1
5786,149268119,1,5460840,28,18,1,0.11200363978661283,15,1,0,0,0,19,24,1
5787,151064220,2,5484570,60,NaN,NaN,0.23938727736128357,5,0,0,0,0,3,25,1
5788,150966834,2,5484570,60,32,10,0.23938727736128357,10,0,0,0,0,3,21,1
5789,150966638,2,5485336,57,27,12,0.23938727736128357,10,0,0,0,0,3,16,1
5790,151076350,1,5490000,37,17,10,0.2587151500868288,25,0,0,0,0,3,14,0
5791,151076347,1,5490000,38,20,8,0.242081972178949,25,0,0,0,0,10,12,0
5792,150966853,2,5498863,57,32,13,0.23938727736128357,10,0,0,0,0,3,25,1
5793,150892883,1,5500000,26,18,2,0.1331062817617967,10,1,0,0,0,1,5,0
5794,150892682,1,5500000,26,18,2,0.1331062817617967,10,1,0,0,0,1,5,0
5795,150977747,1,5500000,32,18,7,0.16918501553225412,15,1,0,0,0,3,9,0
5796,149531286,3,23500000,102,60,2,0.18643827997986454,15,1,0,0,0,8,23,0
5797,142853363,4,48500000,145,100,1,0.09944434397616496,10,0,0,0,0,4,36,0
5798,49529724,4,51000000,152,86,24,0.1393299331373235,22,1,0,0,0,15,18,0
5799,150544254,1,5500000,31,20,6,0.1956191704650877,12,1,1,0,0,4,5,0
5800,149324011,1,5500000,33,NaN,7,0.14402703661344468,10,1,0,0,0,1,9,0
5801,149776160,1,5500000,38,19,8,0.21544177718318774,15,0,0,0,0,7,17,0
5802,151064142,2,5510388,57,NaN,NaN,0.23938727736128357,5,0,0,0,0,5,25,1
5803,150966295,2,5518073,57,31,13,0.23938727736128357,10,0,0,0,0,5,25,1
5804,150966713,2,5530559,57,31,13,0.23938727736128357,10,0,0,0,0,6,25,1
5805,149683745,1,5550000,39,17,7,0.23200071263909602,10,0,0,0,0,5,12,0
5806,151064191,2,5552650,57,NaN,NaN,0.23938727736128357,5,0,0,0,0,8,25,1
5807,150966377,2,5581346,57,32,13,0.23938727736128357,10,0,0,0,0,7,25,1
5808,150923472,2,5585580,61,NaN,NaN,0.23938727736128357,5,0,0,0,0,21,25,1
5809,150930173,2,5600000,47,28,6,0.23747400724510564,10,0,0,0,0,10,14,0
5810,148947709,2,5600000,39,24,6,0.17889047413389428,NaN,NaN,0,0,0,10,12,0
5811,149508616,2,5600000,44,30,7,0.233431378192498,5,0,0,0,0,1,12,0
5812,42809796,1,5600000,32,21,6,0.10673084371375346,2,1,0,0,0,1,9,0
5813,148015567,2,5600000,41,28,6,0.21895169136786727,29,1,1,0,0,5,5,0
5814,149686071,2,5602500,45,29,8,0.23110142214761314,10,0,0,0,0,1,25,1
5815,151097903,2,5624240,45,29,8,0.23110142214761314,10,0,0,0,0,1,25,1
5816,150966684,2,5625018,58,31,13,0.23938727736128357,10,0,0,0,0,12,25,1
5817,150923606,2,5636664,58,NaN,NaN,0.23938727736128357,5,0,0,0,0,14,25,1
5818,150966817,2,5636664,58,31,13,0.23938727736128357,10,0,0,0,0,14,25,1
5819,150990918,1,5650000,39,21,9,0.23200071263909602,15,0,0,0,0,10,12,0
5820,149426335,1,5650000,38,21,9,0.23498227964093324,NaN,NaN,1,0,0,16,17,0
5821,150968839,1,5650000,32,21,6,0.09592214611365436,20,1,0,0,0,7,9,0
5822,151064151,2,5651602,57,NaN,NaN,0.23938727736128357,5,0,0,0,0,11,25,1
5823,151064204,2,5657044,58,NaN,NaN,0.23938727736128357,5,0,0,0,0,18,25,1
5824,140762479,3,15950000,75,42,10,0.20455668372568186,7,0,0,0,0,6,17,0
5825,151143069,3,25500000,73,43,10,0.13627890193661377,10,1,0,0,0,16,25,0
5826,148930406,3,38160000,142,95,17,0.17634679397269692,7,1,0,0,0,11,24,0
5827,150923521,2,5681997,58,NaN,NaN,0.23938727736128357,5,0,0,0,0,13,25,1
5828,150966973,2,5681998,58,31,13,0.23938727736128357,10,0,0,0,0,13,25,1
5829,151064234,2,5686020,61,NaN,NaN,0.23938727736128357,5,0,0,0,0,11,25,1
5830,150966946,2,5686020,61,32,11,0.23938727736128357,10,0,0,0,0,13,21,1
5831,150886918,2,5690000,49,29,7,0.23119765703797995,15,0,0,0,0,5,12,0
5832,23330256,1,5690000,29,19,6,0.1299022231497566,3,1,1,0,0,1,5,0
5833,149203817,1,5700000,42,21,10,0.23988993040110987,10,0,0,0,0,2,16,0
5834,148893365,1,5700000,34,20,8,0.17076295347425527,16,1,1,0,0,1,5,0
5835,148960466,1,5700000,42,21,10,0.23988993040110987,10,0,0,0,0,2,16,0
5836,150131139,1,5700000,39,20,10,0.22259525444953043,5,0,0,0,0,10,22,0
5837,151064082,2,5716175,57,NaN,NaN,0.23938727736128357,5,0,0,0,0,6,16,1
5838,146998556,1,5724600,47,24,10,0.23110142214761314,10,0,0,0,0,13,25,1
5839,150923462,2,5737966,57,NaN,NaN,0.23938727736128357,5,0,0,0,0,10,16,1
5840,150966851,2,5773625,58,31,13,0.23938727736128357,10,0,0,0,0,24,25,1
5841,151081701,2,5790000,41,25,6,0.22445411399805323,12,1,1,0,0,1,5,0
5842,150694264,1,5800000,31,16,7,0.14394949220629513,NaN,NaN,0,0,0,11,12,0
5843,148304204,1,5800000,36,17,6,0.22289276075918046,19,0,0,0,0,2,12,0
5844,150828480,2,5800000,41,28,5,0.22445411399805323,15,1,1,0,0,1,5,0
5845,46941697,2,5800000,45,30,6,0.2387055584443921,NaN,NaN,0,0,0,4,9,0
5846,150728116,1,5800000,32,18,6,0.23388439357266086,10,0,0,0,0,7,12,0
5847,140913691,1,5850000,32,18,7,0.15206551349155287,5,1,1,0,0,6,9,0
5848,149041301,2,5850000,39,27,6,0.20653701463962718,5,0,0,0,0,6,9,0
5849,149100567,1,5850000,36,20,10,0.19436930090950252,20,1,0,0,0,7,12,0
5850,151105694,1,5896086,35,16,9,0.20054777105878993,10,0,0,0,0,12,17,1
5851,150897673,1,5900000,31,19,6,0.1397758681706199,7,1,0,0,0,3,5,0
5852,148930399,3,49000000,138,100,20,0.09944434397616496,10,0,0,0,0,4,32,0
5853,149754101,1,10400000,38,20,9,0.21169605076157802,2,1,0,0,0,9,17,0
5854,7136154,4,93000000,153,NaN,NaN,0.03350396127698976,9,1,0,0,0,10,14,0
5855,150876146,1,5900000,38,20,9,0.23334056160310174,15,0,0,0,0,9,18,0
5856,151119513,1,5900000,38,20,9,0.23334056160310174,10,0,0,0,0,9,18,0
5857,149216920,2,5906400,46,29,8,0.23110142214761314,10,0,0,0,0,2,25,1
5858,149068448,2,5950000,43,30,6,0.3633367408713984,NaN,NaN,1,0,0,3,5,0
5859,147000102,2,5951610,46,29,8,0.23110142214761314,10,0,0,0,0,2,25,1
5860,151098148,2,5973660,46,29,8,0.23110142214761314,10,0,0,0,0,3,25,1
5861,150204622,1,5990000,36,19,1,0.1842341610642551,NaN,NaN,1,0,0,6,7,0
5862,48731620,1,6000000,31,19,6,0.16696944282308201,10,0,0,0,0,2,5,0
5863,37588672,2,6000000,46,28,6,0.22927378110819588,NaN,NaN,0,0,0,3,9,0
5864,150645864,1,6000000,39,20,10,0.23089352545632685,10,0,0,0,0,6,14,0
5865,150099029,1,6000000,36,NaN,1,0.1911207402535078,7,0,1,0,0,6,7,0
5866,149652386,3,6000000,36,NaN,1,0.1911207402535078,8,0,1,0,0,5,7,0
5867,149652388,1,6000000,36,NaN,1,0.1911207402535078,7,0,1,0,0,6,7,0
5868,150090371,1,6000000,36,21,1,0.1842341610642551,15,0,0,0,0,6,7,0
5869,150093722,1,6000000,35,21,1,0.1842341610642551,15,0,0,0,0,6,7,0
5870,149267744,2,6000000,39,27,5,0.1678710202424798,20,1,1,0,0,5,5,0
5871,149370882,2,6090000,46,29,6,0.22927378110819588,5,0,0,0,0,4,9,0
5872,50983068,2,6100000,40,28,5,0.16992865360394632,NaN,NaN,1,0,0,5,5,0
5873,150831763,2,6100000,40,23,6,0.18268050796855895,7,1,1,0,0,5,9,0
5874,149690218,1,6100000,36,19,6,0.2359046659170851,20,0,0,0,0,16,17,0
5875,149047396,1,6146700,21,13,3,0.2011985518274203,5,1,0,0,0,3,26,1
5876,149583993,2,6150000,45,29,6,0.20459879984313536,5,0,1,0,0,1,9,0
5877,47542267,2,6200000,44,28,6,0.20937693473601554,15,1,1,0,0,5,5,0
5878,150430605,2,6200000,44,31,6,0.23427855840569528,NaN,NaN,0,0,0,6,9,0
5879,149576306,1,6200000,32,16,6,0.21497760178318306,7,1,0,0,0,8,12,0
5880,149443236,2,12200000,58,32,10,0.19983498984474699,10,0,0,0,0,11,17,0
5881,149349129,1,25700000,52,52,1,0.12194810835453782,25,1,1,0,0,8,15,0
5882,148751165,2,9500000,63,39,12,0.17458905780904477,10,0,0,0,0,15,17,0
5883,151107094,2,6218367,57,32,10,0.25868070079472705,15,0,0,0,0,2,13,1
5884,147704689,1,6244000,35,15,8,0.19483328921580678,20,0,0,0,0,6,24,1
5885,149047393,1,6262480,21,13,3,0.2011985518274203,5,1,0,0,0,4,26,1
5886,150166689,2,6300000,50,32,9,0.18070576057572366,5,0,0,0,0,6,9,0
5887,148703116,2,6300000,38,28,5,0.1429781894138081,4,1,1,0,0,4,5,0
5888,51201299,3,6300000,77,46,10,0.39376811858662575,NaN,NaN,0,0,0,15,17,0
5889,151105373,1,6302725,35,16,9,0.20054777105878993,10,0,0,0,0,10,13,1
5890,147704687,1,6308320,35,15,8,0.19483328921580678,20,0,0,0,0,3,24,1
5891,147704694,1,6319250,36,15,8,0.19483328921580678,20,0,0,0,0,23,24,1
5892,147625198,1,6349616,36,15,8,0.1941404844674321,NaN,NaN,0,0,0,3,24,0
5893,151134507,1,6350000,40,20,8,0.20228785714434505,15,1,1,0,0,8,14,0
5894,149783682,2,6350000,47,33,7,0.23355158825803635,10,0,0,0,0,10,10,0
5895,150385109,1,6350000,30,20,7,0.18610302311528637,11,1,1,0,0,5,9,0
5896,137930467,1,6350000,36,21,10,0.1425404887561742,NaN,NaN,0,0,0,9,14,0
5897,148971781,1,6350000,35,15,8,0.19483328921580678,NaN,NaN,0,0,0,1,24,1
5898,148768504,1,6380000,36,15,8,0.19483328921580678,20,0,0,0,0,11,24,1
5899,150934432,1,6390000,37,19,7,0.23124421345722504,NaN,NaN,0,0,0,9,17,0
5900,150191316,1,6400000,37,19,8,0.14427325645541492,NaN,NaN,0,0,0,14,16,0
5901,150611573,2,6400000,47,28,7,0.21797809985466526,10,0,0,0,0,9,9,0
5902,149593060,1,6400000,32,18,6,0.14493909361331375,4,1,0,0,0,1,5,0
5903,151137037,1,6400000,31,20,6,0.17018831530528186,17,1,1,0,0,3,9,0
5904,151097913,2,6403050,46,29,8,0.23110142214761314,10,0,0,0,0,3,25,1
5905,150966589,3,6431400,71,42,10,0.23938727736128357,10,0,0,0,0,2,21,1
5906,150960102,2,6450000,40,29,6,0.18163463661881785,NaN,NaN,1,0,0,2,9,0
5907,148953725,2,6450000,38,24,1,0.17282566972371105,5,0,0,0,0,8,12,0
5908,150538172,2,23700000,85,42,17,0.13781611288252826,12,0,0,0,0,3,18,0
5909,50999968,2,26500000,87,41,16,0.1393299331373235,22,1,0,0,0,13,18,0
5910,50012200,3,91303380,160,80,21,0.09944434397616496,15,1,1,0,0,15,34,0
5911,147625267,1,6454280,37,15,8,0.1941404844674321,NaN,NaN,0,0,0,24,24,0
5912,150370511,1,6480800,39,15,11,0.20051032169753663,NaN,NaN,0,0,0,6,23,1
5913,149958063,2,6491864,57,32,10,0.25868070079472705,15,0,0,0,0,4,11,1
5914,151107125,2,6498610,57,32,10,0.25868070079472705,15,0,0,0,0,4,16,1
5915,150089810,1,6500000,34,19,7,0.21372051725009944,10,1,0,0,0,1,12,0
5916,150816539,1,6500000,41,17,10,0.1911207402535078,13,0,0,0,0,6,7,0
5917,150099028,1,6500000,42,NaN,1,0.1911207402535078,5,0,1,0,0,6,7,0
5918,149718366,1,6500000,42,NaN,1,0.1911207402535078,5,0,1,0,0,6,7,0
5919,150093723,1,6500000,41,22,1,0.1842341610642551,15,0,0,0,0,6,7,0
5920,150090369,1,6500000,41,23,1,0.1842341610642551,15,0,0,0,0,6,7,0
5921,150224593,1,6500000,26,16,6,0.14828844782804237,8,1,0,0,0,3,16,0
5922,150092492,1,6500000,36,21,1,0.1842341610642551,15,0,0,0,0,7,7,0
5923,36528478,1,6500000,41,23,1,0.1842341610642551,15,0,0,0,0,5,7,0
5924,151108634,2,6500000,39,22,7,0.15015109273212185,12,1,0,0,0,9,9,0
5925,151018783,1,6500000,33,25,7,0.16978607684097974,15,1,0,0,0,8,9,0
5926,150997239,2,6500000,38,22,7,0.22521666021600203,10,0,0,0,0,4,12,0
5927,150937019,2,6500000,44,29,6,0.22200821535801302,15,1,1,0,0,1,5,0
5928,46981689,1,6550000,40,20,11,0.13570820974226336,NaN,NaN,0,0,0,21,22,0
5929,149052790,1,6600000,36,17,11,0.1723130949871447,15,0,0,0,0,11,25,0
5930,149738377,1,6603800,37,15,8,0.19483328921580678,20,0,0,0,0,20,24,1
5931,151105438,1,6661274,37,18,9,0.20054777105878993,10,0,0,0,0,4,13,1
5932,149121338,1,6700000,32,16,7,0.1399954052647792,NaN,NaN,0,0,0,6,12,0
5933,149053338,1,6700000,43,21,10,0.2107071299264675,NaN,NaN,1,0,0,11,14,0
5934,151109402,2,6700000,38,23,6,0.18934263504042265,10,0,0,0,0,2,14,0
5935,151056170,2,6700000,38,23,6,0.18934263504042265,15,0,0,0,0,2,14,0
5936,150672042,1,12700000,50,20,1,0.14068438509532258,NaN,NaN,1,0,0,4,19,0
5937,149439447,2,12000000,54,30,9,0.1896703070189148,12,1,1,0,0,11,15,0
5938,149434862,2,16000000,56,28,8,0.16570342383079995,15,1,1,0,0,8,14,0
5939,150102550,1,6700000,38,19,9,0.19078356614355185,13,1,0,0,0,4,22,0
5940,150887842,1,6700000,39,21,10,0.12688432965205199,5,0,0,0,0,9,9,0
5941,150197956,2,6734371,58,30,12,0.2564015921523305,NaN,NaN,0,0,0,13,17,1
5942,151093987,2,6750000,45,32,6,0.13552274679126994,7,1,1,0,0,5,5,0
5943,151105739,1,6766666,37,18,9,0.20054777105878993,10,0,0,0,0,17,17,1
5944,141499835,1,6796350,41,21,8,0.1941404844674321,NaN,NaN,0,0,0,1,24,0
5945,147704697,1,6796350,41,21,8,0.19483328921580678,20,0,0,0,0,1,24,1
5946,149265792,1,6800000,39,21,8,0.15879030351016332,15,1,0,0,0,4,9,0
5947,151064230,3,6837150,72,NaN,NaN,0.23938727736128357,5,0,0,0,0,8,25,1
5948,137076883,1,6850000,38,19,8,0.13437656333397666,9,0,0,0,0,3,16,0
5949,150404227,1,6900000,40,18,8,0.1844363934088148,NaN,NaN,0,0,0,8,14,0
5950,149413786,1,6900000,54,23,14,0.23698065723187248,NaN,NaN,1,0,0,10,23,0
5951,150738582,2,6900000,44,32,6,0.18877081326797118,11,1,1,0,0,3,5,0
5952,150966664,3,6936000,72,44,10,0.23938727736128357,10,0,0,0,0,12,21,1
5953,150848838,1,6990000,38,20,8,0.2175427527472444,8,1,0,0,0,5,16,0
5954,149966912,1,6990000,41,20,10,0.19078356614355185,15,1,0,0,0,3,22,0
5955,149963364,1,6990000,36,16,10,0.20569708976514095,3,1,0,0,0,15,17,0
5956,150963528,1,6990000,32,18,7,0.11353132002249497,10,0,0,0,0,2,9,0
5957,150058126,2,7000000,45,27,6,0.1862008673810402,NaN,NaN,0,0,0,4,14,0
5958,150916691,2,7000000,40,22,7,0.1376171878859999,15,1,0,0,0,14,19,0
5959,149561457,2,7000000,45,27,6,0.1454356926735981,7,1,0,0,0,5,5,0
5960,150207098,1,7000000,33,18,6,0.16951152668255626,5,1,0,0,0,5,9,0
5961,149368292,2,7000000,54,32,9,0.23075691000412304,7,0,0,0,0,12,12,0
5962,150404151,1,7000000,41,NaN,1,0.1911207402535078,4,0,1,0,0,7,7,0
5963,150675717,1,7000000,38,20,10,0.16984266981606638,15,0,0,0,0,7,16,0
5964,150752934,3,27400000,103,66,12,0.1393299331373235,12,0,0,0,0,7,21,0
5965,150357474,3,62000000,120,80,40,0.148590132617375,15,1,0,0,0,25,31,0
5966,149741087,NaN,97825050,366,285,37,0.181489416446936,15,1,1,0,0,11,15,0
5967,150092491,1,7000000,41,23,1,0.1842341610642551,15,0,0,0,0,7,7,0
5968,136939889,1,7000000,39,20,10,0.22409838305229057,15,0,0,0,0,22,22,0
5969,151073345,1,7000000,35,17,8,0.1399954052647792,NaN,NaN,0,0,0,6,9,0
5970,150495988,2,7000000,38,24,7,0.12911841044812294,12,1,0,0,0,9,9,0
5971,150095779,2,7000000,42,27,5,0.16578475615342314,12,1,1,0,0,4,5,0
5972,148907794,1,7000000,39,18,9,0.1375754913000482,10,0,0,0,0,6,17,0
5973,150285108,1,7000000,36,20,10,0.1425404887561742,NaN,NaN,0,0,0,12,14,0
5974,151064225,3,7052190,75,NaN,NaN,0.23938727736128357,5,0,0,0,0,5,25,1
5975,150503958,2,7060000,54,34,9,0.2373613099337174,10,1,0,0,0,7,17,1
5976,151105781,1,7094453,42,17,12,0.20054777105878993,10,0,0,0,0,7,17,1
5977,150462399,1,7100000,34,19,6,0.14876883049566964,10,1,0,0,0,7,9,0
5978,150883108,2,7100000,37,21,7,0.12680628375222747,7,1,1,0,0,7,9,0
5979,150513058,3,7100000,64,45,7,0.3460987337044884,NaN,NaN,0,0,0,11,12,0
5980,150049103,3,7100000,74,47,9,0.39342773200201586,NaN,NaN,0,0,0,1,17,0
5981,150072331,2,7100000,42,29,5,0.16750653055164774,10,0,1,0,0,5,5,0
5982,149600368,2,7134400,68,37,10,0.23110142214761314,10,0,0,0,0,2,25,1
5983,147704706,1,7146600,41,22,8,0.19483328921580678,20,0,0,0,0,3,24,1
5984,3418438,3,7150000,55,40,7,0.2296650302663621,NaN,NaN,0,0,0,15,16,0
5985,150491071,2,7150000,35,23,7,0.13811934203814646,12,1,0,0,0,1,9,0
5986,150713117,2,7150000,42,26,6,0.18877081326797118,11,1,1,0,0,2,5,0
5987,147704754,1,7151760,41,22,8,0.19483328921580678,20,0,0,0,0,2,24,1
5988,49075081,1,7189600,41,NaN,NaN,0.19503053406031304,4,0,0,0,0,3,23,1
5989,148789159,1,7195040,23,13,3,0.2011985518274203,5,1,0,0,0,11,26,1
5990,137537861,3,7200000,54,35,7,0.26943101899865096,12,0,0,0,0,2,9,0
5991,147728610,1,7200000,35,16,9,0.20520203370251666,3,1,0,0,0,17,17,0
5992,150955981,1,15000000,42,18,9,0.0539951874100857,4,1,0,0,0,9,10,0
5993,150857701,3,39500000,101,1,2,0.098373214528395,19,1,1,0,0,16,17,0
5994,151019302,3,13200000,75,44,10,0.17801945855903117,12,1,0,0,0,5,16,0
5995,51634644,2,7200000,36,24,6,0.10135202028006518,13,1,0,0,0,2,12,0
5996,151032646,2,7200000,44,29,7,0.16994117690792418,NaN,NaN,0,0,0,2,5,0
5997,148575395,2,7200000,38,23,6,0.2199149807235749,12,1,0,0,0,7,12,0
5998,149417541,1,7200000,36,23,8,0.21873368414821087,10,0,0,0,0,11,17,0
5999,149715371,2,7200000,43,30,6,0.16528696639072846,14,1,0,0,0,4,5,0
6000,150475113,2,7200000,46,30,7,0.2274795132754816,14,0,0,0,0,1,12,0
6001,48950471,1,7241200,42,NaN,NaN,0.19503053406031304,4,0,0,0,0,2,24,1
6002,150966734,3,7249450,76,42,13,0.23938727736128357,10,0,0,0,0,17,21,1
6003,149447445,2,7250000,42,27,6,0.1347662358005496,10,1,1,0,0,5,5,0
6004,150886850,1,7250000,38,12,14,0.11379496633089728,16,0,0,0,0,7,24,0
6005,149750244,1,7254450,42,22,8,0.1941404844674321,5,0,0,0,0,6,24,0
6006,144928937,1,7258400,42,NaN,NaN,0.19503053406031304,4,0,0,0,0,3,24,1
6007,147002064,2,7268460,68,37,10,0.23110142214761314,10,0,0,0,0,11,25,1
6008,48950481,1,7275600,42,NaN,NaN,0.19503053406031304,4,0,0,0,0,2,24,1
6009,151105158,2,7276650,69,37,10,0.23110142214761314,10,0,0,0,0,13,25,1
6010,151106973,3,7279094,76,44,9,0.25868070079472705,15,0,0,0,0,2,10,1
6011,150507561,2,7279740,70,30,15,0.23110142214761314,10,0,0,0,0,11,25,1
6012,48950846,1,7284200,42,NaN,NaN,0.19503053406031304,4,0,0,0,0,2,24,1
6013,150638290,3,7300000,51,33,6,0.23363597897166782,12,0,0,0,0,9,9,0
6014,149531132,1,7300000,38,19,8,0.20135737364856973,18,1,0,0,0,4,16,0
6015,150495420,2,7300000,42,29,5,0.19956048454654274,15,1,1,0,0,4,9,0
6016,149124462,1,7300000,35,20,10,0.10258662581082659,10,0,0,0,0,12,12,0
6017,151121093,2,7300000,56,32,9,0.2254003652203102,NaN,NaN,0,0,0,4,16,0
6018,151098657,2,7304560,69,37,10,0.23110142214761314,10,0,0,0,0,4,25,1
6019,147704605,1,7323750,41,22,8,0.19483328921580678,20,0,0,0,0,13,23,1
6020,149829441,5,89000000,223,220,3,0.2264645473796035,5,0,0,0,0,17,20,0
6021,150752921,3,30500000,106,59,15,0.13605594989065953,12,0,0,0,0,11,21,0
6022,2914190,NaN,163041750,505,NaN,NaN,0.1751033513878322,4,0,0,0,0,4,4,0
6023,49075161,1,7332500,41,NaN,NaN,0.19503053406031304,4,0,0,0,0,7,23,1
6024,150613397,1,7334534,37,12,15,0.11022971766202402,10,1,0,0,0,2,16,1
6025,150820418,1,7350000,35,15,7,0.1551679263064688,4,1,0,0,0,12,19,0
6026,148768501,1,7350000,42,22,8,0.19483328921580678,20,0,0,0,0,8,23,1
6027,147627009,1,7374500,42,22,8,0.1941404844674321,NaN,NaN,0,0,0,18,24,0
6028,150976113,2,7399000,44,29,6,0.18668084951288164,15,1,1,0,0,5,9,0
6029,151044408,2,7400000,55,32,9,0.2254003652203102,NaN,NaN,0,0,0,4,18,0
6030,147704666,1,7411250,42,22,8,0.19483328921580678,20,0,0,0,0,16,24,1
6031,144928903,1,7420000,42,NaN,NaN,0.19503053406031304,4,0,0,0,0,6,24,1
6032,149738397,1,7428750,42,22,8,0.19483328921580678,20,0,0,0,0,12,24,1
6033,49075641,1,7437500,42,NaN,NaN,0.19503053406031304,4,0,0,0,0,8,24,1
6034,149216923,2,7443450,69,37,10,0.23110142214761314,10,0,0,0,0,2,25,1
6035,149745315,3,7450000,56,38,6,0.21045797300138164,7,0,0,0,0,3,5,0
6036,150499566,2,7450000,45,28,7,0.159563342392449,10,1,0,0,0,5,9,0
6037,150676224,1,7460250,36,26,1,0.12445325270096586,8,1,0,0,0,5,28,1
6038,48950906,1,7463750,42,NaN,NaN,0.19503053406031304,4,0,0,0,0,5,24,1
6039,151098158,2,7474380,69,37,10,0.23110142214761314,10,0,0,0,0,6,25,1
6040,151137244,1,7490000,33,21,6,0.10324672654593083,25,1,0,0,0,4,9,0
6041,149738372,1,7490000,42,22,8,0.19483328921580678,20,0,0,0,0,11,24,1
6042,149245755,2,7500000,55,28,9,0.22444251729707831,10,0,0,0,0,1,8,0
6043,150977789,2,7500000,36,22,7,0.12604639018175234,5,0,0,0,0,7,9,0
6044,149547955,3,7500000,58,42,6,0.2016012634649136,25,1,0,0,0,4,5,0
6045,149473302,1,7500000,38,19,8,0.21896203994996752,5,1,0,0,0,1,17,0
6046,148718421,1,7500000,36,15,8,0.11988626469471265,8,1,0,0,0,2,5,0
6047,150516343,1,7500000,32,17,7,0.1351949166938217,8,1,0,0,0,2,10,0
6048,150313831,4,56000000,140,80,33,0.11042940448200679,4,1,0,0,0,2,14,0
6049,37020664,4,163041750,240,180,30,0.07279492925781135,3,1,1,0,0,13,16,0
6050,149634821,3,29000000,116,61,11,0.20314206357977574,3,1,0,0,0,38,40,0
6051,40677755,1,7500000,37,20,8,0.1375754913000482,15,1,0,0,0,15,16,0
6052,3183898,1,7500000,41,18,14,0.12744856038359134,6,1,1,0,0,1,12,0
6053,149705314,2,7500000,44,28,7,0.1839409118234727,3,1,0,0,0,7,9,0
6054,148371474,1,7500000,41,21,9,0.18631733656225066,5,0,0,0,0,9,14,0
6055,150292088,2,7500000,45,29,6,0.20633811867139273,10,0,1,0,0,5,9,0
6056,150124302,1,7500000,47,20,15,0.23061012177493403,5,0,1,0,0,11,17,0
6057,150999341,1,7500000,33,19,7,0.10455313209392365,15,0,0,0,0,5,5,0
6058,150820231,1,7516250,43,NaN,NaN,0.19503053406031304,4,0,0,0,0,10,24,1
6059,150759536,1,7530000,50,NaN,NaN,0.2466635710481969,5,0,1,0,0,18,24,1
6060,49075796,1,7542500,43,NaN,NaN,0.19503053406031304,4,0,0,0,0,13,24,1
6061,150589044,1,7550000,39,21,9,0.11650070299122264,10,1,0,0,0,6,14,0
6062,148115944,2,7560960,70,30,15,0.23110142214761314,10,0,0,0,0,13,25,1
6063,150820239,1,7568750,43,NaN,NaN,0.19503053406031304,4,0,0,0,0,22,24,1
6064,150820237,1,7586250,43,NaN,NaN,0.19503053406031304,4,0,0,0,0,19,24,1
